class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,class_79,class_80,class_81,class_82,class_83,class_84,class_85,class_86,class_87,class_88,class_89,class_90,class_91,class_92,class_93,class_94,class_95,class_96,class_97,class_98,class_99
-0.6492693,-0.2862126,-0.17782532,0.32175085,-0.9061931,-0.28117684,-0.3804054,0.85686874,0.19993429,-0.31271392,-0.49101567,-0.25702143,-0.7222021,6.7757206,-0.45336473,0.04319329,-0.03579168,-1.1775151,0.3053467,-0.8016531,0.20753849,-0.32512513,0.40071264,-0.29377937,-0.35454616,-0.85636806,-0.47967884,-0.56756973,-0.49119592,-0.28457212,-0.33878165,-0.032209605,0.9909169,0.2585715,-1.1978762,1.0333582,-0.28166533,-0.5458126,-0.79821354,-0.0281967,-0.021353617,0.89810205,0.2601932,-0.13753387,0.60763305,-1.0982974,2.715707,-0.037119683,-0.10849728,-0.1894109,0.039126284,-0.35082537,-0.86856335,-0.89736027,-0.112884395,1.4874109,0.9312798,-0.2821404,0.48224783,-0.15632582,-0.37333825,-0.7627232,0.06567313,-0.57973725,0.0033263043,0.16943347,-0.1788097,-1.2264245,-0.29383734,-0.7553283,1.2791528,-0.19491194,0.2619838,-0.30436298,0.0976179,2.0433495,-0.6664203,0.15175664,0.07304532,1.2588247,4.3795695,-0.022298662,-0.68996334,-0.6247963,0.2623427,-0.7285349,-0.000762295,-0.179095,-0.67560756,-0.13125372,-0.93405503,-0.37211448,0.66276515,-0.56229347,-0.86952364,-0.46135616,0.8701158,-0.22294492,-0.68119985,-0.53180325
-0.76531804,-0.18830094,-0.36648044,0.5037002,-1.1460961,-0.7925562,-0.16454616,0.93048424,0.3036384,0.019083632,-0.41478842,-0.07830058,-0.45534346,6.7899,0.19054842,0.41968402,-0.6380775,-0.16582185,-0.75215214,0.18762928,0.84336966,0.32202864,0.52506876,0.13219824,-0.54115045,-1.0322862,-0.6270078,-0.47061342,-0.073087886,0.2720777,-0.15770338,0.5709687,0.3692846,-0.31585822,-0.9566503,1.0958787,-0.45251057,0.2831466,-0.41297355,0.40256482,0.0074111074,0.9012826,-0.29747367,-0.19330207,0.14634605,-0.9790569,1.4321845,-0.35618836,-0.23701707,0.18184415,-0.048415825,-0.05457508,-0.6532197,-0.9812003,-0.37151054,2.657032,0.842148,0.18415211,1.0561827,-0.72009933,-0.21405113,-0.915566,-0.16605334,-0.34556133,-0.001213029,0.49554658,0.5478971,-0.8645135,-0.19932845,-0.023182485,0.036466353,-0.29769832,-0.106993474,-0.7594783,-0.1609282,0.9350098,-0.15994647,-0.053975184,-0.1135119,0.6930435,1.0807487,-0.19133487,-0.56723773,-0.404252,-0.021831237,-1.2280823,0.4432668,0.17410891,-0.18494922,0.17573456,-0.6837258,0.022604961,0.68649817,0.0066729467,-0.81632763,-0.11562575,1.6214505,-0.44347253,0.2040752,-0.21891242
1.5113522,0.41164353,-0.67274445,0.14838655,0.84962213,0.68883085,1.000754,0.21979786,1.9170544,1.1315778,0.054519117,0.58508456,-0.16257258,-0.43414938,4.803797,-0.048432365,0.7040536,0.13096356,-0.48774487,0.17728563,-1.5654765,0.15584755,-0.17973545,0.41719574,-0.5028105,0.5617248,-0.08764472,-0.6601286,-0.5729398,-0.36198527,0.4221358,0.30190107,-0.7300166,1.6991103,2.0282147,-0.955871,0.18440105,0.14108066,0.0062812865,-0.58744293,-1.971767,-0.94785655,0.2956546,-0.9159265,0.6106777,-1.0685271,0.27274853,0.43535155,-0.2835608,1.7783779,-1.0788637,0.07171522,-0.29421258,-0.9281066,0.3962846,0.07581083,-0.030588605,0.047155745,0.008278538,-1.1391468,0.40639138,-0.6251572,0.37503836,-1.6475842,-0.62750584,0.12937364,-0.8697112,-0.9222509,0.84420377,-0.017057775,-0.4085423,0.06612691,0.33567196,1.0964841,0.89095694,-0.70363903,-0.79107845,0.44241267,-1.0935243,-0.3528815,-0.009189688,-0.51935065,0.4589415,-0.636109,-0.69396645,-0.3744996,0.90076745,1.2210842,-0.34341824,-1.810531,-0.35158542,0.48681873,-0.24787956,2.3915958,-0.61636716,-0.09029373,1.748914,0.9133326,-0.21455735,-0.29354307
2.6264985,1.1945158,-1.0158256,0.31025252,1.1534207,0.9212266,0.30845603,-0.21613163,0.6973062,1.3434047,0.20186046,0.11671865,-0.33490005,-0.2294593,4.9025936,-0.7317386,0.46043298,0.74341774,-0.24424514,-0.55821466,-1.2839625,0.9490297,1.411206,1.1267576,-0.20109367,0.1766224,0.9656611,-1.4407868,-1.4062219,-0.97996217,0.047707405,-0.70370364,-0.8900897,0.75675833,3.2921386,-0.9410583,0.05608549,-0.5618269,-0.24183941,-0.5464659,-0.84912753,-0.5620227,-0.46124038,-1.2317455,1.1761696,-0.9061293,0.7271126,0.09988929,-0.47563326,0.95629174,-0.9781668,-0.6016131,0.5466583,-0.08675943,0.27586377,-0.06132827,0.47403425,-0.21926327,-0.08849825,-0.35861373,0.24916485,-0.084157474,0.8039026,-0.17145191,-0.47673032,0.55905026,0.21380657,-1.195637,-0.6230677,-0.20555617,-0.12731893,-0.1004508,-0.6398161,-0.63619107,2.7828674,-0.3365876,-0.14098376,-0.03097969,-1.0754012,-0.6455997,-0.044848926,-0.8069706,-0.5241384,0.30244878,-0.7507313,-0.28441918,-0.10292854,0.5322428,0.68751097,-1.2527498,0.044301916,-0.23938717,-0.06483973,-0.41030264,-0.11610861,-0.35037655,1.1684929,0.84993297,-0.34207857,-0.5284074
1.4171171,-0.8502872,-0.99793553,1.1417061,1.7401828,0.72378314,0.6233312,0.30323952,0.49740452,1.2661304,-1.0273998,0.30788088,-0.35284793,-0.21453737,4.421282,0.56568813,-0.07763067,0.83376616,0.17325391,0.16313644,-0.6708979,0.7428527,0.010479873,-0.29731762,-1.0715826,2.777114,-0.48882452,-1.2540607,-1.1842303,-1.8941177,-0.3232299,0.82026935,-0.4398848,0.13582532,2.2442586,-0.6306199,-0.52886117,0.6038268,-0.4246198,-0.79740196,-0.8198295,-0.9271462,-0.4530692,-0.80978787,0.7305849,-0.16271468,0.34632337,0.7054974,-0.44599593,3.2856832,-0.34861454,0.60015565,1.2542449,-0.6254516,-0.33879578,0.4550553,0.17613328,-0.42198917,-0.071123555,-0.23987716,-0.47356877,0.26421604,1.6951127,-0.026310742,-0.3061791,0.2245508,-0.12939651,-0.6721707,0.20089701,-0.23720779,-0.29074928,-0.5008876,-0.34683943,0.60442984,2.507412,-0.58999705,0.23560756,0.92532694,-0.6865009,-0.39134884,-0.36481684,0.2989001,-0.88882023,-0.17179482,-0.8828866,-0.16645509,-0.24718411,0.07923366,0.980422,0.059314296,-0.09635128,-0.6845111,-0.2675294,0.48019576,0.49477074,-0.58688426,2.3634114,-0.9774249,-0.36977586,0.1359655
3.0886333,-0.2749432,-0.87410283,0.40402582,1.0798775,0.464177,0.7838521,-0.4964583,1.0162331,1.000534,-0.38111764,0.40576363,-0.16240254,-0.26803413,6.0498443,-0.24213684,1.0756618,0.60278827,-0.45297432,0.37812036,-1.19925,-0.33813778,-0.06790086,0.6288956,-0.36264333,-0.274937,-0.6369064,-1.4519306,-1.0146779,-0.5871754,0.42098716,-0.56668216,-0.6261434,0.42008078,2.478593,-0.93514085,-0.24976866,-0.23954663,-0.42447397,-0.8395479,-1.0591183,-0.42203394,-0.5988031,-1.4761791,0.592849,-0.63882405,0.36851585,0.5853564,-0.4755076,0.49811983,-0.39263758,-0.35403544,-0.050857946,-0.37712902,0.044347152,-0.43064636,0.5432947,-0.17289914,0.14896847,-0.97614783,-0.060940787,-0.07519053,0.57844895,-0.5645801,-0.85974145,0.25150773,-0.10816589,-0.7816952,1.04944,-0.20949055,-0.0024881163,0.0555231,-0.5217273,-0.63975024,2.7714674,-0.5770299,-0.22448038,-0.022384372,-0.87993115,-0.6631082,-0.12023606,-0.3573765,0.073585354,0.5217475,-0.7196769,0.071222074,0.43056327,0.35320732,0.84696466,-0.74443626,0.70108056,-0.44023758,-0.11018491,0.36571825,-0.5364093,0.05381909,2.3548844,0.8640127,-0.11260856,-0.54095477
2.2109237,-0.5203756,-0.57977456,0.029354785,1.2411208,0.4368119,0.9044647,-0.69242096,0.800788,1.8758963,-0.5324146,0.53340924,-0.7843232,-0.12202933,5.5182433,-0.4691161,0.8647746,-0.2271919,-0.6266971,0.947235,-1.6626922,0.14327103,-0.3042677,2.5902388,-0.87506825,1.8185568,-0.8724503,0.7807026,1.3514862,-0.06811444,-0.015023071,-0.03456799,-1.1448641,0.5318098,1.0839968,-1.1223924,0.118149415,-0.1958898,-1.2149773,-1.2109724,-1.5540304,-0.94872594,0.65200895,-1.3435438,0.155502,0.12461888,0.2695275,0.5476531,0.24949247,0.7639209,0.36218053,-0.20265356,1.8411427,-1.094872,0.1016886,-0.2238227,-0.2561692,-0.6439366,-0.25148553,-0.18968527,0.37733814,-0.5663417,0.67782474,-0.7034505,-0.49507186,0.9162344,-0.934399,-0.6475856,0.6284713,-0.67374164,-0.24679473,0.19778462,-0.5441284,0.8350642,1.3883897,-0.18239309,-0.14581911,-0.109159924,-1.1177,-0.640876,-0.37243825,0.8028237,-0.022010678,-0.34803912,-0.6954163,0.24562728,1.0850713,-0.68643826,-0.6620052,-1.3076346,-0.44166732,0.16653089,-0.76631486,1.3285888,-0.21139991,-0.11960354,0.9690363,-0.17770143,-0.52842796,-0.12190747
-1.1658021,-0.5105476,-0.22492942,-0.35180134,0.045017928,-0.59487617,0.5826323,0.40628225,1.0767365,-0.36417645,-0.34945938,-0.05204057,-0.91890436,0.32534072,-0.5262601,6.757933,0.30376485,-0.3745341,-1.193329,0.49176455,-0.2686259,-1.2895013,-0.14794616,-1.7505094,-0.85688686,0.6390623,0.47616935,-0.17166357,-0.5355084,-0.22344978,-0.15944906,-0.26292259,-0.09517665,0.34154823,-0.14798078,-0.74267197,0.22535203,1.6459954,-0.8426787,-0.6145066,-0.8396983,1.3720572,-0.30238122,0.11910712,0.39965734,1.367043,-0.85975444,0.698895,-0.29535297,0.50117075,0.14153181,0.11102401,0.17440844,0.014261607,0.0009848084,-0.39763397,-0.71119153,-0.45356506,0.24587077,1.4126254,0.40532774,-0.42951176,-0.48751003,-0.63388056,-0.48804602,0.5185971,1.0442845,-0.30733156,-0.2540848,-0.50588596,-0.2765723,-0.13238204,0.25604022,2.1092434,-0.31657198,-0.22747406,0.021103572,-0.41160077,-0.15887177,-0.033237834,-0.33841455,-0.11531866,0.07990875,2.35769,-0.14353716,-0.16262874,0.6545853,0.3148799,-0.75527596,-0.37435165,0.08570112,0.12500764,-0.40282753,1.4090598,-1.2783608,0.19915879,-0.15502506,-0.21091695,0.5205925,0.33165923
-0.6065685,-0.41921878,-0.37990645,-0.4711417,0.14652297,-0.72862184,0.5838308,0.23401175,0.7564563,-0.7725038,0.03539779,0.33658206,-0.6728412,0.4315948,-0.19822662,7.2323627,0.62669986,-0.4206445,-1.2879276,0.28940964,0.33425257,-0.8372747,-0.3073758,-1.1638817,-0.5007497,0.14967051,0.20302702,-0.51659435,-0.93387645,-0.5767846,-0.23463194,-0.74847287,-0.16001602,0.07454488,-0.1042345,-0.37962714,-0.21918163,1.2602929,-1.2986499,-0.5532898,-0.50533104,1.2419423,-0.33352008,0.080477566,0.114149034,1.8770318,-0.672908,0.2711975,-0.19556175,-0.4406949,-0.21269353,0.2439371,-0.3411607,-0.06488561,0.43181822,-0.6908823,-0.46757635,-0.3318609,0.702212,1.1667929,0.60725015,0.39829525,-0.6285258,-0.048613016,-1.014174,0.49319515,0.61004776,-0.43684438,-0.084183596,-0.3959854,0.38407522,-0.09482895,0.09559822,1.002256,-0.0077901683,-0.21250978,-0.010581169,-0.47444078,-0.1396398,-0.38859302,-0.21806607,-0.4156569,0.31920266,3.20976,-0.3817632,0.04682438,0.43728542,0.5883007,-0.2758253,-0.5128685,0.27398482,-0.3020741,-0.054381136,0.014523687,-1.3404642,0.22511303,-0.22389539,0.57897437,0.6857878,0.09210853
-0.115607806,-0.79753125,-0.2810095,-0.21349563,0.24620983,-0.71948504,0.660567,0.35583586,0.7582921,-0.9879751,-0.2612202,0.1541298,-0.910316,0.25927788,-0.0825138,7.0136814,1.0277833,-0.7577766,-1.1500118,-0.013374373,0.2895122,-0.62210417,-0.38644522,-1.0133739,-0.25207683,0.3474435,-0.029684035,-0.62734896,-0.7580017,-0.7146565,-0.6257167,-0.40294364,0.0125247985,-0.10282554,-0.038467612,-0.9065132,-0.38211522,1.3204312,-1.0541724,-0.60047126,-0.9343106,1.1891216,-0.13486889,0.46171486,0.15680316,2.2754285,-0.6508621,0.25255287,-0.22707182,-0.5729888,-1.0072705,0.5121545,0.16062991,-0.07901887,0.16455024,-0.5120782,-0.12998551,-0.54339564,0.4313975,1.2283003,0.56496173,0.15408619,-0.7734536,-0.31693843,-1.0553325,0.9007921,0.97734123,-0.46569094,-0.34131482,-0.75453377,0.6159237,-0.20432611,0.23982795,0.89505136,0.014478723,-0.015795933,-0.1258013,-0.5207074,0.05543691,-0.16750741,-0.016823128,-0.47273514,0.13274164,2.9014082,-0.35034487,-0.12100101,0.60013676,0.45060468,-0.20641373,-0.6096448,0.26377004,-0.7576956,0.19926885,0.071062475,-1.6585366,-0.27169803,0.46611243,0.9216481,0.5140765,-0.09882793
-0.50116855,-0.7578265,0.026380291,0.034516245,0.2319351,-1.1343098,0.37922126,0.158364,0.4033625,-0.6426966,-0.11047415,-0.18485196,-0.1413258,0.22959542,-0.28679588,6.413774,0.3997412,-0.30677396,-0.76159054,0.48344254,0.3816773,-0.64511645,-0.56242836,-1.4984144,-0.36233032,-0.31019357,0.21256413,-0.2827313,-1.1323742,-0.36464518,-0.13349855,-0.09723627,-0.11130653,0.116024554,-0.5186133,-0.5308041,-0.2217804,0.97139317,-0.7941355,-0.32107294,-1.0929846,1.2690032,-0.6680304,0.024718761,0.1310403,1.1989328,-0.64646465,0.17804827,-0.29757395,-0.607707,-0.32140282,0.18263835,-0.31176478,0.17791954,0.62904215,-0.07001242,-0.34923705,-0.22848727,0.50557554,0.82927746,0.10364468,0.28061435,-0.33051187,-0.26582503,-0.42837512,0.35277072,0.23977165,-0.36992547,-0.21462746,-0.42251983,-0.03798473,0.045988675,0.6566232,1.1754245,0.03011606,0.032799944,-0.056239128,-0.68843275,0.36170945,-0.16072553,-0.29835367,-0.2768341,0.14157614,2.9939675,-0.05339416,0.15841359,-0.28874856,-0.07328391,-0.17187618,-0.093455546,0.3344575,-0.5073136,-0.59172386,0.33235517,-1.5741687,0.48068488,0.5235927,0.28710288,0.3431491,-0.06748101
-0.8225297,-0.3500105,-0.029251361,-0.34269503,0.582915,-0.7749514,0.3578349,0.28258365,0.84106433,-0.55035484,0.09247836,-0.20042466,-0.36275032,0.17977343,-0.25276634,6.7417936,0.9342716,-0.22720948,-0.68699306,0.33563703,0.33664027,-0.7916701,-0.47073445,-1.6070801,-0.11889896,0.08700268,-0.2534127,-0.43115306,-1.055257,-0.7772342,-0.10397594,-0.3997527,0.07687302,-0.028388934,-0.35247555,-0.5477555,-0.1306179,1.6159189,-1.054424,-0.4556477,-0.9141834,1.2168648,-0.40294844,-0.14534414,0.74598825,1.5613703,-0.78712636,0.47274357,-0.1687816,-0.3227105,-0.25619832,0.48074248,-0.36600187,0.63051826,0.7462549,-0.56231284,-0.18760824,-0.4053081,0.502977,0.5707584,0.1362808,0.42487282,-0.4910976,-0.2112697,-0.9570845,0.016714575,0.19544655,-0.25726536,0.2833601,-0.25933516,0.07520344,-0.14724404,0.21881194,0.8576104,-0.009423723,-0.3180189,-0.10740529,-0.32185942,-0.0074836835,-0.25656405,-0.34595072,-0.5661047,0.47064018,3.2124841,-0.15231277,-0.097952075,0.11776899,0.21644698,-0.07241744,-0.3721705,0.30365282,-0.24939062,-0.586675,0.21006191,-1.4913949,0.016800106,0.15295137,0.8124801,0.44407967,-0.2122946
-0.8028364,-0.6017545,-0.5755691,-0.22784202,-0.054288678,0.09286471,2.9933746,-0.11089824,0.83346087,0.4263177,-0.14390638,-0.39072216,-0.44627318,0.39067668,0.6577686,-0.088349015,6.9348855,-0.031416304,-0.31185693,-0.9153588,0.15839976,-0.30981034,-0.3768551,0.05025904,-0.6350604,0.0046019116,-1.3512713,0.9130392,0.4848648,-0.039602973,0.6058774,-0.7549655,-1.1045616,-0.43316352,-0.87225306,-0.42770258,-0.054507166,-1.0220528,-0.474254,-0.5608443,-0.57242185,-0.34753123,1.6333728,0.345115,-0.32259557,-0.3678532,0.1872949,0.38921145,-0.36841828,0.121702254,-0.22758181,0.71126306,-0.2606351,0.16076356,-0.22921482,-0.4801325,0.2352193,0.20835604,0.047901668,-0.49496752,-0.23630598,-0.1392917,-0.5709418,-0.25463524,1.4938848,-0.09195297,-0.3414519,1.1809406,-0.8360985,-0.5243143,0.5286593,0.23034172,-0.5904336,-0.56510305,0.1410362,-0.50386494,-0.6299126,0.15668127,-0.51498455,0.45185822,-0.083058275,-0.99458104,2.8168998,0.71272683,-0.3642082,-0.35968694,-0.5044465,-0.5787719,-0.500471,0.14020674,-0.72304696,-0.87788326,-0.58565295,-1.0064224,-1.148295,-0.77577806,-0.6285508,0.3477663,-1.1442058,0.47317007
-0.83079034,-0.19915637,-0.41644618,-0.076951385,-0.005144655,0.04482182,3.243547,-0.3793863,0.6277001,0.3511047,0.07374685,-0.3691275,-0.42305216,0.24884287,0.18789783,0.009154895,7.0084014,0.092426576,-0.07876581,-0.99498355,1.203051,-0.47572514,-0.28704333,-0.2520051,-0.7986244,-0.03838305,-1.4033097,0.79885024,-0.07538244,-0.3845393,0.40304214,-0.5804516,-0.98049647,-0.5021624,-1.1551737,-0.37276897,-0.1166008,-0.5763863,-0.06814636,-0.28761208,-0.59281,-0.4193221,1.0576613,0.69333947,-0.40179333,-0.39443162,0.25417542,0.45915106,-0.24253972,0.39655173,0.0014354493,1.3201871,-0.33948898,0.06885841,-0.15238583,-0.51442957,0.095956974,0.32076445,0.17559047,-0.6136019,-0.49630004,0.085718274,-0.37227145,0.21741915,1.0687068,-0.30300003,-0.28470123,1.1725427,-0.66727984,-0.5306746,0.3515506,0.07170454,-0.52328706,-0.6984628,0.068710625,-0.508469,-0.2922253,-0.28772,-0.25300324,-0.17710571,0.011988901,-1.2452877,2.5199676,0.57732743,-0.29961354,-0.1910096,-0.8150089,-0.5925898,-0.5222658,0.4939071,-0.73602784,-1.1352017,-0.8109335,-1.0224848,-0.8817014,-0.5908564,-0.67823356,0.20454022,-0.724141,0.2659769
-0.82101643,-0.00031330064,-0.17676622,-0.3346825,-0.027539605,-0.4583928,2.9618657,-0.6093049,0.67528117,0.4212933,0.4097017,-0.57549024,0.0756943,-0.10414242,0.38588786,0.0387661,6.6398535,-0.29851577,-0.19332707,-0.93179595,0.9539294,-0.46053895,-0.24951845,-0.001289621,-0.3923976,-0.06692102,-1.5299238,0.79914117,0.35321796,0.10745605,0.31218994,-0.17155644,-0.58878094,-0.37854287,-0.7620015,-0.45069522,0.02722588,-0.69720167,-0.4231885,-0.35868353,-0.5227988,0.08376611,1.5409536,0.86750317,0.010026023,-0.12087271,0.20421873,0.62942874,-0.10006582,0.30261987,-0.19990212,1.4495546,-0.52172977,0.37635708,0.30019125,-0.26465866,-0.16982833,0.29713157,0.31129554,-0.8546998,-0.3500456,-0.015040267,-0.26259592,-0.09287933,1.1901467,-0.27674946,-0.66809237,0.9815013,-0.809206,-0.64731133,0.35037675,0.5001954,-0.4970073,-0.42174086,-0.13759014,-0.05970484,-0.30986086,-0.34107053,-0.44037375,-0.0040261545,-0.026026942,-0.99990183,2.6958804,1.0206016,-0.27113637,-0.51965547,-0.90344435,-0.79091156,-0.3359438,0.21476999,-0.11408504,-0.89011186,-0.78321534,-1.0602443,-1.3613974,-0.59992796,-0.7425521,0.40819576,-0.79213494,-0.088080555
-0.8633333,-0.22974193,-0.7489268,-0.29099593,0.30706665,-0.028977074,3.526635,-0.19326873,0.9334959,0.4613685,0.3664711,0.022378638,-0.36634365,0.33039233,1.0797861,0.17854443,6.6130514,-0.39205614,-0.2836146,-0.92077833,0.019890409,-0.9375888,-0.10054474,0.087518215,-0.8375219,-0.0030561378,-1.5777935,0.85246766,0.32750323,-0.7131334,0.113371596,-0.5313711,-1.0037321,-0.3110668,-0.11515149,-0.3941831,-0.42826572,-0.50556684,-0.15361187,-0.91169465,-0.2734906,-0.10620563,1.1071754,0.32863283,-0.03949958,0.06066732,0.3468332,0.40041667,-0.05340196,0.28847787,-0.36830252,0.28268707,-0.620206,-0.15802824,-0.16678299,-0.6249888,-0.3172678,0.022103632,0.2369293,-0.63988835,-0.24309036,0.30557716,0.015628947,0.19234337,1.1933024,-0.15006,-0.7023768,1.129072,-0.3724393,0.17685801,0.4534204,0.6142424,-0.036590844,-0.4408273,-0.27943364,-0.4287198,-0.5393696,-0.22205749,-0.98018396,-0.09228194,-0.10034683,-0.94968444,3.778936,0.47087958,-0.15121351,-0.2895694,-0.9815285,-0.7683208,-0.6384494,-0.18159352,-0.3348982,-0.64975536,-0.71991724,-0.39959386,-1.4214896,-0.89174825,-0.28188503,0.22633399,-0.73579973,0.23915504
-1.2110175,-0.29636455,-0.7216642,-0.13290799,-0.034039706,-0.30104846,3.489578,-0.30598348,0.85885274,0.41553026,-0.112141676,-0.40273678,-0.16252942,-0.042914614,0.6294339,-0.19714683,6.845715,0.081008814,-0.112694845,-0.7987539,0.51582617,-0.6054088,-0.40880227,-0.20017132,-0.999472,-0.14866342,-1.3127325,0.803344,0.19245277,-0.42618442,0.4152153,-0.21342656,-0.95819867,-0.3344893,-0.8186999,-0.48300081,-0.49796247,-0.72778577,-0.1399031,-0.69107175,-0.76410234,-0.47311056,0.8670646,0.7484794,-0.22393808,-0.42644784,0.08649464,0.39835197,-0.398336,0.32657385,-0.081257455,1.3980399,-0.17321011,0.305596,-0.22564106,-0.4229514,0.045344673,0.2444969,0.12761705,-0.8069747,-0.29521677,0.112608045,-0.339887,-0.123910345,1.4181749,-0.26954806,-0.21772698,1.2671926,-0.576581,0.09575351,0.3281649,0.3356152,-0.44029814,-0.64876807,-0.20820399,-0.48339808,-0.37962362,-0.26036674,-0.5705981,0.013563244,-0.50772864,-0.9439208,3.7525706,0.33801576,-0.2951858,-0.507496,-0.9872461,-0.8453341,-0.6033042,0.16966137,-0.32103392,-0.6017985,-1.0641936,-0.44005868,-1.2471843,-0.37946758,-0.5365736,0.22592315,-0.9377903,0.569439
-0.6270609,-0.8333643,0.12766574,-0.2641324,0.0035771292,0.837321,0.1888462,-0.03851847,-0.1623688,0.44885898,-0.056972116,-0.12831034,-0.057899326,-0.7448074,-0.6528706,-0.23929259,-0.01402262,6.2349243,0.03867898,0.54972714,-0.31897965,-0.66517425,-0.47485122,-0.9887382,1.3971438,-1.2958992,0.19517748,0.48768413,0.65466285,1.7891283,0.4068985,-1.0741657,0.13788038,0.2551366,-1.1040578,-1.3850951,-0.30637604,-0.5926265,0.92240983,-0.095929265,1.3401487,-1.4187919,-0.7499628,-0.5087092,-0.21592566,-0.8638398,-0.45876318,0.015549745,-0.9570128,-0.14777374,-0.4485308,0.47613853,-0.13708523,-0.082176976,0.77307224,-0.25940722,-0.1042263,-0.555851,-0.6436593,-0.0518751,-1.2308565,1.3700734,-0.10212781,1.400627,-0.78105515,-0.3880718,0.16195434,2.9952245,-0.5321972,0.6557394,0.53526556,-0.99324936,0.24604054,-1.1895939,-0.60043347,-0.72152305,-0.20705631,1.2168988,0.72419155,-0.05582724,-1.3141631,-0.23380423,0.0413311,1.0175189,0.27858812,0.2437416,0.34953612,-0.96759576,-0.53573835,2.610337,0.45067418,0.09184815,-0.44750607,-0.12539263,0.30258432,0.40387514,-0.2698151,-0.21078141,-0.8566315,1.4296149
-0.10328108,-0.89939076,0.5186207,0.34470144,-0.14141852,-0.34072474,0.5805759,-0.1229806,-0.60573167,0.24374926,-0.14426902,-0.29915357,0.40226838,-0.48224917,-0.37301868,-0.33089396,-0.10468458,5.307432,0.060626388,0.6752735,-0.82946193,-0.87314343,-0.7238092,-0.8857408,0.5689945,-1.2193487,-0.06940869,0.6481943,0.1734376,0.79914725,1.1030921,-1.1948392,-0.48386696,1.290311,-1.4533354,-0.927413,-0.5111508,-0.97206783,0.8232224,0.09163101,0.2472259,-1.1593022,0.5554753,-0.6581035,-0.17131048,-1.1972018,0.16228038,0.24743876,-0.62962407,-1.0935394,-1.1927545,-0.10448278,0.61685383,-0.078221776,0.037431896,-0.27598676,-0.44171593,-0.22045968,-0.9872693,-1.0833657,-1.466865,2.9171822,0.320591,1.5900686,-0.4206879,-0.39089915,-0.012794706,3.292438,0.00913371,0.07343223,0.7090796,-1.1541507,-0.22497977,-1.0061688,-0.07570123,-1.2977707,-0.012174435,2.9952226,3.3369367,0.776635,-0.67635065,-0.24544048,0.050231487,-0.21292828,0.5121564,-0.34682918,0.24728607,-0.6311612,-0.37417948,3.2798502,0.9186889,-0.6586554,-1.1857857,0.16449283,0.4565016,-0.43722045,0.26220196,-1.0780743,-0.91414815,1.8176483
-0.24879733,-0.8417963,0.15116169,0.2633064,-0.44399792,-0.102956034,0.6857948,-0.12404748,0.07784924,0.9213161,-0.40483585,-0.30299932,-0.8461371,-0.7637849,-0.46532646,-0.37819713,0.02439375,6.393441,0.31389603,0.20607002,-0.41110292,-0.25959435,-0.28064725,-0.6570567,0.34760544,-0.6527674,1.0302014,-0.14901263,-0.220266,0.40956354,0.54999536,-0.76362604,-0.11525445,0.17444988,-1.0865667,-0.59199405,-1.0524141,-1.0320479,0.87580484,-0.108573705,0.86384857,-1.4036703,-0.75314677,-0.789456,-0.18289804,-0.8132058,0.5122769,-0.045754116,-1.3483969,0.93614453,-0.70344067,0.1618175,0.55995816,0.119134374,0.6290138,-0.3191051,-0.23894039,-0.17192055,-0.78666705,-0.71553254,-1.6791013,1.4645313,0.3218148,1.1178662,-0.64574593,-0.2658175,-0.06641528,2.5030243,-0.19469418,0.7410104,0.732208,-0.69738585,0.3033688,-1.0142074,0.079577245,-0.54195225,-0.2553396,1.7002336,0.7131367,-0.17928532,-1.2071389,-0.36984184,-0.9129642,0.36438164,1.2209316,-0.37953517,0.36722547,-0.26733446,-0.31482923,2.4637885,0.16955645,0.3397922,-1.2646112,0.40212098,1.2850932,0.07935766,-0.23092292,-0.5776647,-0.5453465,2.0623353
